816.825	4770	1.47	-0.67	1.6	2.86	2.82	3.41	-4.17	8	105.36
817.417	4782	1.46	-0.69	1.54	2.85	2.57	3.24	-4.18	8	105.03
818.004	4762	1.37	-0.7	1.49	2.8	2.24	3.1	-4.18	8	104.19
818.589	4759	1.49	-0.65	1.49	2.8	2.12	2.98	-4.16	8	103.98
819.175	4691	1.51	-0.69	1.51	2.77	2.2	2.89	-4.11	8	103.95
819.755	4698	1.43	-0.63	1.5	2.83	2.27	2.95	-4.07	8	103.01
820.334	4681	1.48	-0.57	1.47	2.8	2.34	2.99	-4.03	8	102.75
820.913	4695	1.66	-0.59	1.4	2.79	2.47	3.12	-4	8	102.73
821.487	4656	1.58	-0.59	1.3	2.72	2.64	3.26	-4.01	8	101.83
822.059	4669	1.53	-0.51	1.18	2.63	2.71	3.45	-4.08	8	101.59
822.632	4630	1.65	-0.5	1.14	2.58	2.64	3.66	-4.24	8	101.66
823.199	4647	1.61	-0.54	1.19	2.56	2.73	3.71	-4.47	8	100.67
823.764	4615	1.62	-0.51	1.27	2.61	2.72	3.74	-4.8	8	100.39
824.33	4614	1.5	-0.45	1.25	2.61	2.58	3.74	-5.18	8	100.46
824.892	4587	1.38	-0.43	1.21	2.57	2.45	3.79	-5.59	8	99.6
825.45	4594	1.52	-0.46	1.13	2.46	2.59	3.84	-5.96	8	99.18
826.009	4573	1.57	-0.46	1.12	2.41	2.75	3.86	-6.3	8	99.21
826.565	4566	1.6	-0.44	1.11	2.41	2.68	4.15	-6.56	8	98.58
827.117	4559	1.55	-0.41	1.11	2.45	2.46	4.42	-6.76	8	98.1
827.671	4546	1.58	-0.41	1.11	2.48	2.53	4.48	-6.89	9.96	98.36
828.222	4530	1.7	-0.43	1.11	2.51	2.67	4.37	-6.96	13.96	97.81
828.771	4512	1.76	-0.47	1.15	2.54	2.84	4.5	-6.97	20.06	97.35
829.321	4493	1.67	-0.41	1.18	2.54	2.89	4.77	-6.92	28.35	97.57
829.869	4484	1.68	-0.38	1.21	2.58	2.79	5.08	-6.83	38.82	97.32
830.413	4479	1.79	-0.37	1.25	2.64	2.76	5.22	-6.69	50.42	96.55
830.958	4480	1.91	-0.31	1.33	2.71	2.79	5.44	-6.51	61.07	96.76
831.503	4473	1.99	-0.3	1.4	2.79	3.09	5.68	-6.31	69.79	96.78
832.044	4455	1.84	-0.28	1.43	2.82	3.16	6.02	-6.09	76.54	95.99
832.586	4434	1.61	-0.32	1.43	2.76	3.16	6.21	-5.88	80.13	96.14
833.128	4418	1.76	-0.34	1.43	2.69	3.09	6.28	-5.69	80.37	96.24
833.665	4426	2.01	-0.31	1.63	2.86	3.02	6.31	-5.55	78.3	95.43
834.202	4429	1.83	-0.27	1.9	3.2	3.03	6.51	-5.43	76.14	95.23
834.741	4421	1.71	-0.29	2.11	3.45	3.08	6.66	-5.32	75.05	95.7
835.278	4408	1.89	-0.29	2.13	3.46	3.38	6.57	-5.22	73.94	95.24
835.812	4390	1.98	-0.31	2.09	3.4	3.56	6.5	-5.14	71.87	94.91
836.35	4368	1.89	-0.34	2.04	3.36	3.71	6.65	-5.09	69.86	95.36
836.884	4362	1.68	-0.38	1.95	3.31	3.91	6.93	-5.07	69.99	94.87
837.413	4375	1.98	-0.39	1.9	3.32	4.11	7.13	-5.1	70.34	93.94
837.944	4373	2.03	-0.32	1.93	3.41	4.22	7.16	-5.18	69.65	94.29
838.476	4357	2.04	-0.34	2.1	3.61	4.18	7.29	-5.35	67.79	94.35
839.004	4321	2.17	-0.34	2.27	3.76	4.24	7.39	-5.58	65.81	93.65
839.531	4308	2.02	-0.33	2.38	3.81	4.14	7.54	-5.84	64.7	93.64
840.06	4318	1.89	-0.37	2.37	3.74	4.08	7.58	-6.11	62.63	93.94
840.587	4321	1.96	-0.35	2.32	3.62	3.86	7.59	-6.39	57.43	93.43
841.112	4311	2.01	-0.37	2.28	3.55	3.75	7.59	-6.61	51.89	93.2
841.639	4297	1.93	-0.37	2.29	3.53	3.62	7.62	-6.75	45.43	93.51
842.163	4268	1.93	-0.36	2.33	3.61	3.53	7.59	-6.85	39.94	93.06
842.683	4249	2.06	-0.34	2.44	3.74	3.53	7.58	-6.93	34.54	92.35
843.204	4250	2.14	-0.34	2.52	3.81	3.66	7.57	-6.98	29.16	92.49
843.726	4255	2.05	-0.37	2.47	3.72	3.74	7.64	-7.03	25.74	92.64
844.243	4250	1.99	-0.36	2.38	3.63	3.71	7.61	-7.07	23.34	91.69
844.759	4232	2	-0.4	2.3	3.56	3.52	7.61	-7.1	21.93	91.73
845.278	4199	2.02	-0.35	2.32	3.62	3.49	7.67	-7.1	22.47	92.03
845.793	4175	2.14	-0.35	2.35	3.64	3.56	7.7	-7.1	24.27	91.5
846.307	4189	2.24	-0.31	2.34	3.63	3.6	7.71	-7.08	27.24	91.09
846.821	4204	2.03	-0.34	2.27	3.53	3.51	7.68	-7.04	31.32	91.39
847.336	4201	1.87	-0.38	2.15	3.36	3.4	7.68	-7.01	35.74	91.38
847.846	4199	1.89	-0.35	2.07	3.28	3.33	7.7	-6.99	41.19	90.52
848.356	4152	2.13	-0.27	2.08	3.27	3.27	7.73	-6.95	45.56	90.46
848.865	4150	2.28	-0.29	2.07	3.3	3.14	7.84	-6.92	48.41	90.3
849.369	4194	2.06	-0.28	2.07	3.36	2.97	7.88	-6.89	50.04	89.45
849.871	4154	1.9	-0.31	2.09	3.39	2.86	7.85	-6.86	50.53	89.23
850.377	4233	2.08	-0.28	2.12	3.33	2.86	7.72	-6.84	49.9	89.71
850.88	4348	2.09	-0.25	1.94	3.08	2.89	7.59	-6.83	49.24	89.32
851.378	4461	1.87	-0.26	1.7	2.84	2.81	7.48	-6.84	49.02	88.37
851.877	4471	1.92	-0.1	1.53	2.72	2.52	7.44	-6.85	49.46	88.55
852.377	4206	1.96	0.11	1.5	2.7	2.52	7.41	-6.86	50.28	88.91
852.874	4042	2.11	-0.04	1.46	2.66	2.6	7.44	-6.87	51.01	88.06
853.368	4160	2.21	-0.19	1.49	2.65	2.75	7.63	-6.87	51.63	87.74
853.865	4306	1.98	-0.17	1.52	2.7	2.62	7.89	-6.87	52.14	88.24
854.361	4307	1.92	0	1.56	2.72	2.59	8.05	-6.86	52.07	88.05
854.852	4210	2	0.08	1.48	2.63	2.69	7.97	-6.85	51.49	87.16
855.345	4203	2.1	0.08	1.44	2.53	2.73	7.87	-6.83	50.52	87.51
855.841	4267	2.03	0.05	1.41	2.48	2.69	7.99	-6.81	49.75	87.98
856.334	4262	1.89	0.08	1.42	2.51	2.72	8.19	-6.78	49.09	87.48
856.827	4261	1.95	0.08	1.42	2.54	2.87	8.29	-6.74	49.54	87.52
857.322	4292	2.08	0.16	1.42	2.52	3.05	8.19	-6.7	51.5	87.87
857.816	4299	2	0.22	1.34	2.43	3.15	8.23	-6.67	55.09	87.71
858.309	4283	1.84	0.2	1.22	2.32	3.39	8.3	-6.65	60.11	87.49
858.804	4298	1.78	0.22	1.08	2.21	3.73	8.38	-6.63	66.29	87.87
859.301	4306	1.74	0.2	0.99	2.1	4.07	8.34	-6.62	73.55	88.24
859.796	4305	1.89	0.23	0.96	2.04	4.22	8.4	-6.62	80.98	87.89
860.291	4314	1.96	0.26	0.94	2.01	4.22	8.48	-6.62	87.4	87.86
860.791	4340	1.76	0.32	0.94	2.04	4.12	8.74	-6.61	92.43	88.68
861.289	4374	2	0.31	0.93	2.05	4.14	8.94	-6.6	96.11	88.47
861.785	4375	2.16	0.26	0.99	2.08	4.09	9.2	-6.6	98.53	87.97
862.285	4379	1.87	0.33	0.96	2.09	4.16	9.21	-6.6	99.85	88.75
862.788	4424	1.67	0.35	0.97	2.06	4.2	9.21	-6.6	99.98	89.28
863.288	4445	1.73	0.3	0.86	1.94	4.39	9.25	-6.6	100	88.9
863.791	4420	1.78	0.35	0.82	1.84	4.56	9.38	-6.61	100	89.28
864.299	4404	1.65	0.38	0.75	1.78	4.65	9.66	-6.63	100	90.17
864.806	4460	1.92	0.31	0.8	1.87	4.76	9.93	-6.65	100	89.95
865.314	4484	2.04	0.37	0.94	2.07	4.82	10.14	-6.66	100	90.1
865.826	4466	2.03	0.33	1.07	2.23	4.96	10.18	-6.66	100	90.94
866.34	4479	1.86	0.32	1.15	2.32	5.09	10.11	-6.66	100	91.21
866.851	4512	2.02	0.34	1.09	2.21	5.2	10.01	-6.66	100	90.77
867.367	4515	1.75	0.34	1	2.15	5.18	9.97	-6.67	100	91.58
867.887	4531	1.86	0.31	0.93	2.07	5.11	9.97	-6.68	100	92.23
868.404	4585	2.01	0.37	0.99	2.15	5.11	10.01	-6.67	100	91.71
868.922	4585	2.13	0.37	1.05	2.22	5.2	9.98	-6.64	100	91.95
869.445	4560	1.77	0.32	1.15	2.32	5.34	9.88	-6.6	100	92.84
869.967	4600	1.78	0.39	1.14	2.34	5.44	9.83	-6.53	100	92.7
870.49	4612	2.11	0.35	1.16	2.38	5.57	9.9	-6.42	100	92.81
871.018	4601	1.95	0.29	1.13	2.41	5.74	10.18	-6.24	100	93.73
871.546	4622	2.08	0.41	1.15	2.47	6.01	10.32	-5.99	100	93.77
872.073	4644	1.88	0.6	1.22	2.51	6.22	10.37	-5.73	100	93.5
872.605	4652	2.04	0.51	1.26	2.45	6.3	10.25	-5.44	100	94.4
873.14	4657	1.73	0.44	1.2	2.35	6.3	10.31	-5.2	100	94.94
873.671	4680	1.86	0.43	1.09	2.22	6.23	10.49	-5.03	100	94.42
874.208	4699	1.85	0.47	1	2.19	6.26	10.59	-4.89	100	95.2
874.746	4683	1.89	0.38	1.06	2.23	6.29	10.67	-4.77	100	95.51
875.282	4697	1.88	0.44	1.14	2.3	6.36	10.69	-4.69	100	95.22
875.822	4721	1.87	0.37	1.26	2.38	6.39	10.84	-4.62	100	95.72
876.364	4735	1.75	0.5	1.27	2.38	6.36	10.99	-4.54	100	96.37
876.907	4743	1.71	0.45	1.27	2.38	6.31	11.09	-4.49	100	96.31
877.449	4768	1.89	0.49	1.25	2.32	6.22	11.18	-4.49	100	96.17
877.995	4779	1.79	0.41	1.28	2.36	6.28	11.22	-4.49	100	96.96
878.541	4788	1.5	0.44	1.32	2.36	6.48	11.32	-4.54	100	96.92
879.087	4816	1.78	0.43	1.3	2.34	6.84	11.24	-4.62	100	96.84
879.638	4824	1.96	0.45	1.2	2.24	7.09	11.12	-4.73	100	97.79
880.187	4813	1.7	0.49	1.08	2.19	7.14	11.05	-4.88	100	97.49
880.737	4864	1.5	0.34	1.03	2.19	6.97	11.22	-5.04	100	97.73
881.294	4922	1.87	0.37	1.1	2.23	6.71	11.31	-5.18	100	98.72
881.85	4909	2.13	0.43	1.19	2.26	6.4	11.35	-5.29	100	98.79
882.408	4906	2.12	0.55	1.27	2.32	5.97	11.32	-5.34	100	99
882.969	4998	1.86	0.4	1.33	2.36	5.66	11.4	-5.37	100	99.61
883.532	5060	1.83	0.51	1.33	2.32	5.57	11.36	-5.36	100	99.88
884.092	4981	2.25	0.62	1.33	2.26	5.68	11.42	-5.35	99.84	99.49
884.658	4962	2	0.44	1.33	2.32	5.71	11.7	-5.32	99.67	100.35
885.225	5032	1.98	0.44	1.39	2.45	5.7	12.02	-5.25	99.49	100.7
885.792	5105	2.24	0.47	1.5	2.59	5.89	12.13	-5.13	99.32	100.64
886.365	5098	2.07	0.53	1.58	2.6	6.17	11.94	-4.92	99.14	101.72
886.937	5071	2.34	0.63	1.53	2.54	6.45	11.81	-4.6	98.96	101.57
887.51	5075	1.62	0.45	1.4	2.34	6.52	11.86	-4.21	98.95	101.72
888.086	5122	1.74	0.5	1.16	2.11	6.62	11.9	-3.9	99.1	102.17
888.662	5161	2.04	0.52	1.07	2.02	6.59	11.9	-3.54	99.28	102.28
889.236	5141	1.94	0.5	1.05	2.04	6.5	11.7	-3.23	99.45	101.95
889.817	5167	1.89	0.68	1.18	2.2	6.23	11.56	-2.97	99.63	103.05
890.397	5216	1.81	0.39	1.28	2.24	6.02	11.35	-2.8	99.8	102.9
890.975	5242	1.95	0.64	1.33	2.29	5.97	11.22	-2.63	99.98	102.61
891.558	5245	1.78	0.47	1.26	2.19	6.04	11.2	-2.54	100	103.59
892.143	5236	1.94	0.61	1.2	2.16	6.18	11.44	-2.47	100	103.77
892.729	5245	1.75	0.47	1.09	2.05	6.18	11.77	-2.45	100	103.98
893.319	5276	1.99	0.66	1.06	2.02	6.32	11.96	-2.45	100	104.72
893.908	5305	1.89	0.5	0.99	1.91	6.38	12.1	-2.46	100	104.62
894.5	5295	2.04	0.72	0.96	1.9	6.59	12.14	-2.44	100	105.01
895.095	5305	1.83	0.59	0.89	1.84	6.62	12.17	-2.38	100	105.73
895.691	5350	1.94	0.64	0.92	1.84	6.59	12.01	-2.26	100	105.79
896.289	5391	1.7	0.75	0.99	1.82	6.39	11.74	-2.06	100	106.15
896.892	5418	1.64	0.62	1.05	1.82	6.26	11.4	-1.82	100	107.01
897.494	5412	1.47	0.65	0.86	1.62	6.22	11.13	-1.62	100	106.77
898.1	5393	1.35	0.58	0.46	1.18	6.27	10.88	-1.51	100	107.65
898.709	5426	1.85	0.67	0.12	0.83	6.44	10.84	-1.43	100	108.05
899.316	5419	1.58	0.69	0	0.75	6.39	11	-1.41	100	107.69
899.929	5410	1.56	0.52	0.13	0.97	6.33	11.11	-1.51	100	108.78
900.542	5458	1.94	0.78	0.26	1.18	6.04	11.12	-1.67	100	108.96
901.158	5506	1.76	0.63	0.34	1.26	5.73	10.83	-1.82	100	109.29
901.778	5488	1.65	0.53	0.25	1.11	5.38	10.56	-2.05	100	109.94
902.397	5531	1.66	0.69	0.11	0.9	5.2	10.39	-2.3	100	109.92
903.018	5575	1.6	0.63	0.04	0.69	5.12	10.22	-2.5	100	110.3
903.643	5548	1.61	0.58	0.03	0.65	4.95	9.97	-2.63	100	110.83
904.268	5564	1.67	0.64	0	0.63	4.48	9.84	-2.72	100	110.97
904.897	5677	1.42	0.78	-0.03	0.65	4.29	9.57	-2.77	100	111.62
905.529	5698	1.68	0.55	-0.02	0.66	4.2	9.43	-2.75	100	112.32
906.164	5651	1.67	0.45	0	0.68	4.18	9.16	-2.67	100	112.73
906.802	5666	1.89	0.55	-0.03	0.68	3.78	9.31	-2.6	100	113.11
907.439	5801	1.86	0.68	-0.06	0.75	3.45	9.37	-2.47	100	113.17
908.079	5855	1.47	0.63	-0.09	0.78	3.49	9.05	-2.3	100	113.63
908.724	5868	1.53	0.77	-0.09	0.78	3.86	8.56	-2.09	100	114.41
909.369	5888	1.73	0.76	-0.12	0.69	4.45	8.62	-1.89	100	114.5
910.018	5831	1.68	0.7	-0.16	0.59	4.71	9.33	-1.61	99.9	115.13
910.667	5854	1.32	0.5	-0.07	0.56	4.63	10.43	-1.43	99.8	115.27
911.316	5948	1.56	0.4	0.37	0.81	4.21	11.09	-1.14	99.69	115.21
911.969	6012	1.46	0.56	0.4	0.8	4.03	10.98	-0.8	99.58	115.95
912.622	6020	0.59	0.45	0.28	0.61	3.89	9.95	-0.55	99.48	115.77
913.274	6118	0.97	0.54	-0.14	0.2	4.22	8.62	-0.19	99.37	115.82
913.933	6246	1.78	0.81	-0.1	0.28	4.66	7.83	0.25	99.36	117.02
914.591	6203	1.02	0.87	-0.07	0.54	4.56	7.99	0.52	99.45	116.82
915.254	6189	0.88	0.52	-0.07	0.53	3.88	8.42	0.88	99.56	117.52
915.917	6422	1.23	0.59	-0.14	0.28	3.64	8.55	1.17	99.67	117.81
916.58	6358	1.52	0.58	-0.17	0	4.15	8.64	1.31	99.77	117.71
917.248	5996	1.25	0.64	-0.19	0.14	4.45	8.89	1.46	99.88	118.56
917.916	6154	0.75	0.5	-0.22	0.34	4.11	9	1.52	99.99	118.56
918.585	6348	0.99	0.64	-0.19	0.42	3.68	8.62	1.6	100	118.77
919.258	6247	1.51	0.67	-0.14	0.35	3.71	7.88	1.66	100	119.43
919.93	6199	1.46	0.61	-0.01	0.49	3.51	7.46	1.67	100	119.25
920.607	6326	1.39	0.69	0.03	0.64	3.2	7.23	1.63	100	120.14
921.284	6306	1.11	0.54	-0.03	0.76	3.14	7.33	1.53	100	120.15
921.962	6255	1.64	0.76	-0.13	0.65	3.52	7.63	1.35	100	120.31
922.644	6175	1.49	0.91	-0.19	0.65	4.33	8.37	0.97	100	121.15
923.326	6088	1.85	0.63	-0.19	0.75	4.93	9.3	0.72	100	120.96
924.013	6083	1.9	0.63	-0.19	0.86	5.25	10.23	0.38	100	122
924.699	6169	1.97	0.61	-0.14	0.86	5.26	10.43	0.15	100	121.82
925.389	6200	1.75	0.55	-0.1	0.65	5.33	10.05	0.04	100	122.53
926.082	6200	1.35	0.51	-0.09	0.41	5.09	9.5	0	100	122.84
926.774	6212	1.17	0.61	-0.15	0.22	4.55	8.91	0.02	100	122.9
927.47	6288	1.16	0.42	-0.19	0.17	3.72	8.35	0.08	100	123.51
928.166	6340	1.14	0.83	-0.23	0.14	3.05	7.8	0.15	100	123.55
928.867	6310	1.24	0.59	-0.2	0.2	2.66	7.43	0.17	100	124.48
929.571	6294	1.51	0.62	-0.19	0.2	2.56	7.44	0.13	100	124.87
930.275	6310	1.28	0.53	-0.16	0.31	2.77	7.59	0.03	100	125.11
930.982	6244	1.41	0.57	-0.19	0.41	2.94	7.94	-0.19	100	125.38
931.687	6274	1.51	0.67	-0.1	0.68	3.15	8.04	-0.5	100	125.21
932.396	6348	1.88	0.62	0.11	1.02	3.28	8.07	-0.65	100	125.85
933.106	6347	1.73	0.63	0.28	1.23	3.62	8.31	-0.87	100	125.94
933.82	6341	1.69	0.46	0.28	1.2	3.93	8.84	-0.99	100	126.82
934.538	6258	1.51	0.55	0.17	1.06	4.43	9.52	-1.15	100	127.34
935.254	5754	1.77	0.39	0.1	1.05	4.75	9.87	-1.33	100	127.11
935.976	5824	1.73	-0.22	0.2	1.25	4.87	9.92	-1.43	100	128.21
936.697	6711	1.39	0.02	0.43	1.46	4.64	9.6	-1.49	100	127.91
937.419	5933	1.77	0.62	0.67	1.51	4.56	9.36	-1.49	100	128.24
938.143	5266	1.36	0.82	0.58	1.24	4.76	9.2	-1.39	100	128.44
938.865	5859	1.99	0.26	0.29	0.84	4.67	9.23	-1.28	100	128.24
939.591	5774	1.43	0.55	0.02	0.59	4.42	9.03	-1.12	100	128.76
940.315	5297	0.9	0.44	0.03	0.63	4.02	8.18	-0.85	100	128.62
941.047	5732	1.31	0.47	0.55	1.22	4.22	7.65	-0.61	100	129.95
941.778	5811	0.92	0.65	1.36	2.06	5.53	7.83	-0.4	100	129.74
942.511	5295	0.89	0.8	2.3	2.96	8.2	9.61	-0.12	100	130.09
943.248	5377	1.28	0.27	2.76	3.41	11.65	11.23	0.09	100	130.84
943.985	5689	1.31	0.51	2.5	3.14	13.98	12.66	0.25	100	130.8
944.724	5442	0.6	0.69	1.47	2.04	14.35	12.98	0.29	100	131.15
945.463	5283	0.91	0.48	0.45	0.95	13.11	12.39	0.31	100	131.11
946.205	5571	0.58	0.53	-0.13	0.21	10.92	11.24	0.26	100	131.74
946.946	5599	0.51	0.54	-0.12	0.17	8.77	9.84	0.16	100	131.59
947.69	5569	0.42	0.48	-0.13	0.11	7.24	8.66	0.04	100	132.1
948.436	5660	0.66	0.65	-0.16	0.18	6.68	8.14	-0.03	100	132.44
949.183	5613	0.28	0.65	-0.19	0.15	7.06	8.28	-0.17	100	132.45
949.93	5519	0.51	0.44	-0.03	0.6	7.44	9.45	-0.29	100	132.73
950.68	5594	0.64	0.55	0.64	1.26	8.02	10.11	-0.41	100	133.02
951.432	5643	0.75	0.62	1.6	2.18	8.26	10.94	-0.5	100	133.47
952.186	5622	0.7	0.55	2.36	2.65	8.62	10.86	-0.59	100	133.92
952.945	5648	0.5	0.41	2.59	2.88	8.89	11.59	-0.67	100	134.63
953.705	5706	0.35	0.43	2.5	2.99	9.9	11.69	-0.71	100	134.93
954.468	5679	0.89	0.5	2.09	2.69	11.32	11.86	-0.75	100	135.48
955.234	5635	1.09	0.6	1.22	1.81	12.01	11.78	-0.8	100	135.89
955.998	5704	0.37	0.29	0.34	0.81	11.34	12.56	-0.86	100	135.75
956.767	5731	0.33	0.17	0.07	0.52	10.05	13.15	-0.93	100	136.48
957.534	5742	1.18	0.51	0.63	0.68	8.75	12.86	-0.99	100	136.15
958.306	5873	1.29	0.46	1.17	1.35	7.52	11.21	-1.04	100	136.91
959.077	5897	0.26	0.55	1.81	2.2	6.3	9.98	-1.04	100	136.85
959.851	6056	0.18	0.6	1.9	2.66	6.69	8.73	-1	100	137.39
960.625	5980	0.84	0.54	1.37	1.96	8.34	8.42	-0.93	100	137.48
961.401	5770	1.27	0.59	0.45	0.93	9.7	9.85	-0.85	100	137.76
962.179	5742	0.12	0.39	-0.23	0.14	10	12.48	-0.78	100	138.11
962.961	5838	0.76	0.37	0.23	0.75	9.53	14.06	-0.76	100	138.81
963.747	5895	1.19	0.21	1.84	1.9	8.83	13.57	-0.72	100	139.48
964.532	5993	0.64	0.36	2.95	2.96	7.94	12.1	-0.6	100	139.32
965.32	6038	0.45	0.48	3.41	3.48	7.38	10.15	-0.47	100	139.93
966.107	5960	-0.08	0.44	2.97	3.14	7.87	10.17	-0.27	100	139.7
966.9	5954	0.12	0.38	2.02	2.37	9.97	9.28	-0.12	100	140.65
967.691	5937	0.94	0.34	1.1	1.22	10.79	10.45	-0.04	100	140.45
968.487	5965	0.22	0.34	-0.03	0.17	10.32	12.37	0.02	100	141.26
969.284	5894	-0.49	0.29	0.12	-0.09	8.81	13.87	0.05	100	141.46
970.082	5965	0.89	0.37	1.06	0.16	7.29	14.31	0.07	100	141.67
970.881	6100	1.16	0.39	1.7	0.25	5.66	12.13	0.15	100	141.87
971.684	6241	-0.04	0.41	1.63	0.22	3.41	11.36	0.2	100	142.47
972.488	6347	-0.8	0.39	1.01	-0.09	2.16	10.4	0.3	100	142.7
973.293	6491	0.21	0.45	1.07	0.06	2.56	9.18	0.39	100	142.95
974.1	6392	0.34	0.69	1.7	0.77	3.64	8.26	0.41	100	143.28
974.91	6107	-0.52	0.74	2.26	1.68	5.44	8.11	0.41	100	143.63
975.723	6147	-0.06	0.5	2.42	2.28	8.01	10.33	0.38	100	144.43
976.536	6033	0.01	0.52	2.43	2.38	11.42	12.5	0.32	100	144.24
977.353	5905	0.65	0.56	2.39	2.32	14.04	14.23	0.25	100	144.96
978.17	6015	0.2	0.47	2.19	2.22	14.23	14.53	0.19	100	145.17
978.992	6120	-0.03	0.54	1.86	2.06	13.1	13.75	0.12	100	145.82
979.813	6075	0.06	0.62	1.49	1.64	11.54	12.51	0.09	100	145.75
980.637	6078	0.39	0.57	1.32	1.22	10.24	10.39	0.06	100	146.34
981.46	6204	0.01	0.53	1.11	0.97	8.52	8.97	0.06	100	146.04
982.288	6226	0.21	0.71	1.05	1.09	7.35	8.1	0.09	100	146.86
983.115	6137	0.06	0.5	0.98	1.19	7.57	7.66	0.12	100	146.78
983.946	6130	0.26	0.48	1.12	1.23	8.62	7.94	0.18	100	147.54
984.777	6141	-0.07	0.41	1.26	1.33	9.98	9.02	0.23	100	147.55
985.611	6146	-0.04	0.36	1.47	1.5	10.72	10.47	0.31	100	148.02
986.445	6144	-0.11	0.31	1.6	1.64	11.45	11.36	0.36	100	148.05
987.282	6169	0.17	0.28	1.67	1.54	11.36	11.63	0.37	100	148.6
988.122	6187	-0.18	0.48	1.71	1.44	10.96	11.36	0.4	100	149.05
988.964	6218	-0.34	0.67	1.77	1.34	9.75	10.84	0.42	100	149.5
989.808	6231	-0.06	0.48	1.55	1.09	8.98	9.84	0.43	100	149.88
990.655	6256	-0.05	0.46	1.01	0.58	8.4	9.2	0.45	100	150.24
991.502	6246	-0.04	0.4	0.43	0.13	8.35	8.78	0.48	100	150.4
992.349	6247	-0.56	0.34	0.1	-0.09	8.07	8.67	0.54	100	150.39
993.198	6290	-0.27	0.48	0.2	-0.07	7.71	8.18	0.62	100	150.63
994.048	6337	-0.37	0.64	0.5	0.09	7.32	7.57	0.64	100	150.79
994.898	6332	0	0.49	0.71	0.22	7.3	7	0.66	100	151.04
995.75	6323	-0.45	0.29	0.82	0.32	7.44	6.92	0.64	100	151.23
996.604	6328	-0.35	0.37	0.98	0.53	7.92	7.07	0.58	100	151.57
997.46	6320	-0.39	0.68	1.29	0.78	8.21	7.52	0.5	100	151.81
998.317	6352	-0.1	0.28	1.52	1.08	8.72	8.09	0.45	100	152.14
999.175	6360	-0.29	0.47	1.4	1.09	9.39	8.71	0.4	100	152.36
1000.036	6336	-0.25	0.27	1.3	1.21	10.38	9.14	0.34	100	152.84
1000.898	6115	-0.34	0.48	1.52	1.54	10.65	9.24	0.3	100	152.95
1001.762	5715	-0.27	0.06	1.96	2.05	10.32	8.85	0.27	100	153.45
1002.627	5963	-0.1	-0.13	2.41	2.41	9.71	8.47	0.26	100	153.53
1003.493	5385	0.18	0.51	2.46	2.33	9.59	8.41	0.26	100	153.6
1004.36	5009	0.03	0.34	2	1.73	9.52	8.93	0.27	100	153.95
1005.229	5470	0.09	-0.04	1.46	1.16	9.52	9.45	0.3	100	154.3
1006.099	5415	-0.07	0.57	1.23	0.96	9.42	9.43	0.33	100	154.42
1006.971	5117	-0.26	0.52	1.42	1.26	9.43	8.73	0.38	100	154.7
1007.843	5459	-0.07	0.39	1.56	1.47	9.31	8.14	0.43	100	154.85
1008.717	5514	-0.22	0.34	1.42	1.45	9.44	7.67	0.45	100	155.11
1009.592	5276	-0.26	0.4	1.29	1.28	9.49	7.97	0.47	100	155.34
1010.469	5429	-0.19	0.27	1.34	1.24	9.53	7.99	0.5	100	155.68
1011.348	5486	-0.41	0.44	1.53	1.19	9.26	8.34	0.52	100	155.95
1012.228	5357	-0.38	0.56	1.66	1.22	9.27	8.34	0.54	100	156.23
1013.11	5428	-0.55	0.26	1.67	1.16	9.34	8.72	0.57	100	156.55
1013.993	5462	-0.25	0.34	1.4	0.96	9.76	8.68	0.59	100	156.8
1014.877	5395	-0.2	0.49	1	0.55	9.38	8.85	0.61	100	156.86
1015.763	5502	-0.47	0.3	0.6	0.16	8.97	8.57	0.65	100	157.31
1016.653	5496	-0.25	0.53	0.58	0.06	7.98	8.15	0.71	100	157.85
1017.541	5500	-0.7	0.56	0.89	0.31	7.3	7.29	0.76	100	157.62
1018.431	5578	-0.49	0.38	1.26	0.59	6.8	6.53	0.77	100	158.14
1019.322	5531	-0.38	0.39	1.34	0.65	7.07	6.52	0.76	100	158.12
1020.214	5463	-0.47	0.51	1.18	0.44	7.74	7.31	0.75	100	158.3
1021.108	5518	-0.82	0.19	1.24	0.46	8.62	8.21	0.72	100	158.63
1022.006	5531	-0.35	0.41	1.77	0.98	9.05	8.86	0.69	100	159.38
1022.904	5525	-0.64	0.52	2.64	1.83	9.35	8.72	0.67	100	159.44
1023.803	5597	-0.63	0.4	3.23	2.44	9.29	9.16	0.63	100	159.57
1024.702	5537	-0.61	0.4	3.32	2.54	9.97	9.49	0.6	100	159.66
1025.607	5512	-0.46	0.47	3.12	2.39	10.85	10.34	0.56	100	160.58
1026.512	5577	-0.56	0.3	2.85	2.13	11.83	10.6	0.56	100	160.59
1027.418	5577	-0.52	0.25	2.62	1.89	11.7	10.87	0.56	100	160.95
1028.326	5558	-0.37	0.41	2.38	1.65	11.18	10.98	0.57	100	161.08
1029.237	5629	-0.73	0.51	2.24	1.54	10.46	10.6	0.6	100	161.73
1030.147	5620	-0.34	0.37	2.09	1.37	10.18	9.43	0.62	100	161.57
1031.06	5670	-0.19	0.31	1.93	1.19	9.56	8.46	0.63	100	162.08
1031.974	5663	-0.42	0.44	1.63	0.95	8.85	8.25	0.65	100	162.1
1032.89	5624	-0.67	0.52	1.42	0.78	8.28	8.34	0.66	100	162.62
